C,epsilon,gamma,sv_count,MAE,omega
2.0,0.10600000000000001,1.0,20,0.025828938635235256,0.5
2.0,0.10600000000000001,1.5,25,0.026538190768602768,0.5
2.0,0.10600000000000001,3.0,26,0.027694674252232224,0.5
2.0,0.10600000000000001,10.0,44,0.03760117217500408,0.5
2.0,0.14200000000000002,0.1,8,0.15113139002888612,0.5
2.0,0.14200000000000002,0.7,15,0.02632285575465733,0.5
2.0,0.14200000000000002,1.0,16,0.023078329560626384,0.5
2.0,0.14200000000000002,1.5,17,0.026816266992570406,0.5
2.0,0.14200000000000002,3.0,26,0.038710715674497076,0.5
2.0,0.14200000000000002,10.0,28,0.03917147770007531,0.5
2.0,0.178,0.1,6,0.15473158395880912,0.5
2.0,0.178,0.7,15,0.03930136420109296,0.5
2.0,0.178,1.0,15,0.038040530665917914,0.5
2.0,0.178,1.5,17,0.04186308540141602,0.5
2.0,0.178,3.0,18,0.04628322816066456,0.5
2.0,0.178,10.0,25,0.0511777106679909,0.5
2.0,0.214,0.1,6,0.16396587574974317,0.5
2.0,0.214,0.7,12,0.06195129988387465,0.5
2.0,0.214,1.0,12,0.05951429346562449,0.5
2.0,0.214,1.5,9,0.06245158539039771,0.5
2.0,0.214,3.0,10,0.057144726493039075,0.5
2.0,0.214,10.0,17,0.07307160021578897,0.5
2.0,0.25,0.1,7,0.1688953972500503,0.5
2.0,0.25,0.7,8,0.0743160934840204,0.5
2.0,0.25,1.0,8,0.07640010781176118,0.5
2.0,0.25,1.5,6,0.07669241060138614,0.5
2.0,0.25,3.0,10,0.07679027625795133,0.5
2.0,0.25,10.0,16,0.09662692923378646,0.5
5.0,0.07,0.1,13,0.15145325503207416,0.5
5.0,0.07,0.7,22,0.026866681791190068,0.5
5.0,0.07,1.0,21,0.02604063395248554,0.5
5.0,0.07,1.5,22,0.027621127327043308,0.5
5.0,0.07,3.0,32,0.03271098378824539,0.5
5.0,0.07,10.0,55,0.039936900029397406,0.5
5.0,0.10600000000000001,0.1,8,0.1508630673117791,0.5
5.0,0.10600000000000001,0.7,19,0.025368004484907253,0.5
5.0,0.10600000000000001,1.0,20,0.025901471189028143,0.5
5.0,0.10600000000000001,1.5,25,0.026555112112397694,0.5
5.0,0.10600000000000001,3.0,31,0.03140077116537124,0.5
5.0,0.10600000000000001,10.0,50,0.043060769454109096,0.5
5.0,0.14200000000000002,0.1,8,0.1526019836709785,0.5
5.0,0.14200000000000002,0.7,16,0.022835606914699377,0.5
5.0,0.14200000000000002,1.0,14,0.025193994375079586,0.5
5.0,0.14200000000000002,1.5,18,0.02837424589023596,0.5
5.0,0.14200000000000002,3.0,29,0.037887324042130334,0.5
5.0,0.14200000000000002,10.0,33,0.04013482572481489,0.5
5.0,0.178,0.1,9,0.15207469984783858,0.5
5.0,0.178,0.7,15,0.036641296218763116,0.5
5.0,0.178,1.0,14,0.037011024123423525,0.5
5.0,0.178,1.5,14,0.040299239091631626,0.5
5.0,0.178,3.0,20,0.047068749760778454,0.5
5.0,0.178,10.0,25,0.05142884510550255,0.5
5.0,0.214,0.1,7,0.16088847976705292,0.5
5.0,0.214,0.7,12,0.0619386012144836,0.5
5.0,0.214,1.0,12,0.05951429346562449,0.5
5.0,0.214,1.5,9,0.06245158539039771,0.5
5.0,0.214,3.0,10,0.057144726493039075,0.5
5.0,0.214,10.0,17,0.07307160021578897,0.5
5.0,0.25,0.1,9,0.1707226065668493,0.5
5.0,0.25,0.7,8,0.0743160934840204,0.5
5.0,0.25,1.0,8,0.07640010781176118,0.5
5.0,0.25,1.5,6,0.07669241060138614,0.5
5.0,0.25,3.0,10,0.07679027625795133,0.5
5.0,0.25,10.0,16,0.09662692923378646,0.5
7.0,0.07,0.1,18,0.1506135206771797,0.5
7.0,0.07,0.7,26,0.027279225620094598,0.5
7.0,0.07,1.0,27,0.027405963699566466,0.5
7.0,0.07,1.5,33,0.028646417624204657,0.5
7.0,0.07,3.0,40,0.03169053054204102,0.5
7.0,0.07,10.0,53,0.03888319026425288,0.5
7.0,0.10600000000000001,0.1,8,0.15082306934249964,0.5
7.0,0.10600000000000001,0.7,20,0.024790319330834976,0.5
7.0,0.10600000000000001,1.0,20,0.02581811623687582,0.5
7.0,0.10600000000000001,1.5,25,0.026973421839503135,0.5
7.0,0.10600000000000001,3.0,29,0.03164615948129713,0.5
7.0,0.10600000000000001,10.0,52,0.04337767736887259,0.5
7.0,0.14200000000000002,0.1,13,0.1524769973608534,0.5
7.0,0.14200000000000002,0.7,16,0.02311778280288852,0.5
7.0,0.14200000000000002,1.0,17,0.02838435765666297,0.5
7.0,0.14200000000000002,1.5,21,0.029142938427174338,0.5
7.0,0.14200000000000002,3.0,29,0.03670575034425343,0.5
7.0,0.14200000000000002,10.0,34,0.03964138868221974,0.5
7.0,0.178,0.1,9,0.15297535659301315,0.5
7.0,0.178,0.7,15,0.03602635057324081,0.5
7.0,0.178,1.0,14,0.03632608113187005,0.5
7.0,0.178,1.5,14,0.03897609503046053,0.5
7.0,0.178,3.0,18,0.046487870929892476,0.5
7.0,0.178,10.0,25,0.051583101765611004,0.5
7.0,0.214,0.1,8,0.15582051146674242,0.5
7.0,0.214,0.7,12,0.0619386012144836,0.5
7.0,0.214,1.0,12,0.05951429346562449,0.5
7.0,0.214,1.5,9,0.06245158539039771,0.5
7.0,0.214,3.0,10,0.057144726493039075,0.5
7.0,0.214,10.0,17,0.07307160021578897,0.5
7.0,0.25,0.1,7,0.1657858194263606,0.5
7.0,0.25,0.7,8,0.0743160934840204,0.5
7.0,0.25,1.0,8,0.07640010781176118,0.5
7.0,0.25,1.5,6,0.07669241060138614,0.5
7.0,0.25,3.0,10,0.07679027625795133,0.5
7.0,0.25,10.0,16,0.09662692923378646,0.5
10.0,0.07,0.1,21,0.14912467434405444,0.5
10.0,0.07,0.7,37,0.029068282701643147,0.5
10.0,0.07,1.0,35,0.027591425381430133,0.5
10.0,0.07,1.5,42,0.030798687151753976,0.5
10.0,0.07,3.0,49,0.03136376584484168,0.5
10.0,0.07,10.0,57,0.03756886794467344,0.5
10.0,0.10600000000000001,0.1,22,0.14898530596316995,0.5
10.0,0.10600000000000001,0.7,21,0.02405962835345143,0.5
10.0,0.10600000000000001,1.0,24,0.026091511343328433,0.5
10.0,0.10600000000000001,1.5,25,0.027541955683246955,0.5
10.0,0.10600000000000001,3.0,31,0.03443715314407242,0.5
10.0,0.10600000000000001,10.0,53,0.04386350734841473,0.5
10.0,0.14200000000000002,0.1,10,0.1512598060847272,0.5
10.0,0.14200000000000002,0.7,17,0.025100142665345836,0.5
10.0,0.14200000000000002,1.0,20,0.02942671635996431,0.5
10.0,0.14200000000000002,1.5,21,0.029934054676719585,0.5
10.0,0.14200000000000002,3.0,29,0.03837664448768989,0.5
10.0,0.14200000000000002,10.0,32,0.04022370600340848,0.5
10.0,0.178,0.1,14,0.1556984371534473,0.5
10.0,0.178,0.7,15,0.03555825211752465,0.5
10.0,0.178,1.0,13,0.035446267373925255,0.5
10.0,0.178,1.5,15,0.037929577270929896,0.5
10.0,0.178,3.0,18,0.04210770370714165,0.5
10.0,0.178,10.0,24,0.0506704466959132,0.5
10.0,0.214,0.1,10,0.1604908382651065,0.5
10.0,0.214,0.7,12,0.0619386012144836,0.5
10.0,0.214,1.0,12,0.05951429346562449,0.5
10.0,0.214,1.5,9,0.06245158539039771,0.5
10.0,0.214,3.0,10,0.057144726493039075,0.5
10.0,0.214,10.0,17,0.07307160021578897,0.5
10.0,0.25,0.1,9,0.15954766016745453,0.5
10.0,0.25,0.7,8,0.0743160934840204,0.5
10.0,0.25,1.0,8,0.07640010781176118,0.5
10.0,0.25,1.5,6,0.07669241060138614,0.5
10.0,0.25,3.0,10,0.07679027625795133,0.5
10.0,0.25,10.0,16,0.09662692923378646,0.5
